0.25181639313626797,-0.0015399738461699519,0.19731319632476257
0.2518167061101299,-8.098132661537617e-05,0.19731313849003898
0.2518167062625697,-6.415590985042567e-05,0.19731313854300883
0.25181670620249014,-6.401722053924613e-05,0.1973131384320493
0.23709960245579412,-6.71731725569117e-05,0.17034853035195746
0.2003061445826632,-6.398931103505923e-05,0.1029359075361282
0.1635126396597117,-6.394252264717466e-05,0.03552316569715121
0.12671913402936277,-6.396236460667198e-05,-0.031889577266165314
0.12489230578714364,-6.426187532687297e-05,-0.03530382649540689
0.12489160865856926,-6.401571978298902e-05,-0.03530295890048094
0.1248912253897713,-6.403509786399343e-05,-0.03530170164267853
0.12489178794838063,-6.401477409305814e-05,-0.03530339992326651
0.12489176910219667,-6.403003009432078e-05,-0.03530507703250568
0.055917172246233625,-6.473078033849763e-05,-0.030838675595074444
-0.020722468480598038,-6.396624729772434e-05,-0.02587660856999946
-0.09736199918137006,-6.394278410751068e-05,-0.020914572122437792
-0.17400153316836073,-6.396245264901103e-05,-0.015952535698033343
-0.24300949485863693,-6.14614704207584e-05,-0.011505823239073952
-0.24301497543087497,-6.414737854605612e-05,-0.011513811735392794
-0.24301326879856502,-6.402837237137575e-05,-0.01151367569833928
-0.24301107901420882,-6.401981310901958e-05,-0.011512332822436657
-0.24516097083317046,-1.815201220822793e-05,-0.008331328232799234
-0.28817354648106325,-6.428247733177364e-05,0.055293351291294084
-0.33118639457052473,-6.394735499469506e-05,0.1189184309326981
-0.37419919476525093,-6.396215039333221e-05,0.18254341713325556
-0.4172119953986375,-6.394048128746319e-05,0.246168404129817
-0.4193536619493446,-6.426657023096e-05,0.24939358394389946
-0.41935388097978693,-6.403635817946347e-05,0.24939304690482839
-0.4193532047841781,-6.401836664038027e-05,0.2493949270170383
-0.4193531687374754,-6.403475960167423e-05,0.2493963442245202
-0.41935416776703366,-6.401947138409692e-05,0.24939582441281272
-0.4193529835501562,-6.403077550229917e-05,0.24939462375051644
-0.41935559065400974,-6.402876974387003e-05,0.24939492148982845
-0.41935792502191593,-6.402716841321168e-05,0.24939589864785394
-0.41935814502942864,-6.403302135554213e-05,0.24939591966048075
-0.4218600541377121,-6.173790765091197e-05,0.2421320937481526
-0.4468915502127191,-6.419854885531852e-05,0.16952955881112963
-0.4719240123986594,-6.396334781114642e-05,0.09692357327107229
-0.49695645513273873,-6.394064962044442e-05,0.024317673199106552
-0.5107655393373542,-6.645840941809332e-05,-0.015634799916465273
-0.5107672391094102,-6.405644906402885e-05,-0.015635036310953684
-0.5107667740066735,-6.40242379261139e-05,-0.015641538908823097
-0.5107654374117068,-6.402653401617851e-05,-0.01563956200643051
-0.47863961596607935,-6.454788544187941e-05,-0.08114529732722345
-0.4448223321307236,-6.395090428758417e-05,-0.15009926664007422
-0.41100512183088256,-6.396234061180513e-05,-0.21905313484171107
-0.37718791033953647,-6.394556195211086e-05,-0.28800700493968073
-0.34337069888101407,-6.395901414644328e-05,-0.35696087488203243
-0.3247302192833111,-6.640688969272897e-05,-0.39490046195492007
-0.32473056443805676,-6.403623445064635e-05,-0.3949006708940684
-0.32490372670111695,-6.944149191053309e-05,-0.4256219559393553
-0.32533826360434154,-6.398204359936953e-05,-0.5024181462169547
-0.3257726096008631,-6.394777566140313e-05,-0.5792169230070685
-0.32620695581135856,-6.395945956787913e-05,-0.6560156948581913
-0.3264572278935385,-6.773430167188177e-05,-0.7059665644822912
-0.3264574195962407,-6.405997176428362e-05,-0.7059723741056032
-0.3264571952730855,-6.403294462427496e-05,-0.7059711907122781
-0.32645834154014847,-6.401997928499187e-05,-0.7059688290381992
-0.32645876683783587,-6.403489433677231e-05,-0.7059676005447546
-0.32645814839155096,-6.402055122684859e-05,-0.7059687206380453
-0.3264579601946847,-6.403304589958601e-05,-0.7059697996209914
-0.3264582327972733,-6.402358977512963e-05,-0.7059688071941436
-0.3301151283496098,-1.996736348873658e-05,-0.7048256365445532
-0.4034415045242289,-6.429051828103771e-05,-0.681991150215475
-0.4767683954907326,-6.395048216569985e-05,-0.6591564628092207
-0.5500951911174334,-6.395063283897405e-05,-0.6363218202646662
-0.6234219876590923,-6.395865930995497e-05,-0.6134871772127833
-0.6967487840397422,-6.39422480287373e-05,-0.590652534408014
-0.7700755803796785,-6.396246635653399e-05,-0.5678178916214184
-0.8434023768966163,-6.394155967588341e-05,-0.5449832485701661
-0.8727711109347231,-6.526560894253366e-05,-0.5358698404397249
-0.8727729207167764,-6.402618515233792e-05,-0.5358705454256073
-0.8727749588094245,-6.402906974727063e-05,-0.535871662491722
-0.8727742687909079,-6.402368478101647e-05,-0.5358712593811853
-0.8727720689469713,-6.402144233449113e-05,-0.5358706426434507
-0.8727715866744854,-6.403123754019323e-05,-0.535870898417077
-0.8726301975111402,-6.45302519846e-05,-0.46291200199833554
-0.8724818901960605,-6.394826189483685e-05,-0.3861120263024453
-0.8723336061259708,-6.396222475790747e-05,-0.30931217173534437
-0.8721853215635063,-6.394139531807827e-05,-0.23251231495461003
-0.8720516157463948,-1.8907114639771933e-05,-0.15951988619408192
-0.8720765367248725,-6.41886083312445e-05,-0.15951530428199506
-0.8720752270695102,-6.401951380882037e-05,-0.15951911588185022
-0.8720744180438548,-6.403454231622766e-05,-0.1595205873954803
-0.8720751255697088,-6.402164080067906e-05,-0.15951914727936253
-0.8361966969999544,-6.747464212643675e-05,-0.1372266681338207
-0.7709649884679759,-6.397781368935179e-05,-0.09669392238138452
-0.7057323788872266,-6.395201645295959e-05,-0.05616065557651746
-0.6404997634195395,-6.394660534342171e-05,-0.015627386774366238
-0.5752671481663031,-6.396000191451028e-05,0.024905882118534783
-0.5100345325577337,-6.39415209188806e-05,0.06543915092431775
-0.444801917019448,-6.396248161087172e-05,0.10597241995961727
-0.37956930163252806,-6.394229720489003e-05,0.1465056887874593
-0.3762976023712658,-6.426806864161076e-05,0.1485764149201802
-0.3762976536352058,-6.403672321706778e-05,0.14857558024099177
-0.37629786104197976,-6.401530981333531e-05,0.14857715356878684
-0.3762947204931832,-6.403401575472839e-05,0.14857819960388788
-0.30761510791969665,-6.453419485594539e-05,0.12395792101990001
-0.23531982651389835,-6.395569272865664e-05,0.09804169787087946
