-0.8682734016836585,0.49608490538117733,0.0010327543931931418,0.0011838223790188451,-9.821273336707572e-06,0.9999992992338134,0.49608456788461297,0.8682740158247806,-0.0005787488624747762
-0.8567708913035835,0.5156972055538913,-0.00017888200183496791,-0.00020120606353091208,1.2593630027257774e-05,0.99999997967876,0.5156971973270583,0.8567709098850802,9.297154908038949e-05
-0.86594868254971,0.5001321549088552,-0.000840723882414657,-0.0009749876716199923,-7.129729432064913e-06,0.9999995246739908,0.5001319111889001,0.8659490906371989,0.00049379666502547
-0.8875969629431962,0.46062088376367405,-0.0001811485196892837,-0.00021944037216301004,-2.9582012259443673e-05,0.9999999754854136,0.46062086711300587,0.8875969809354223,0.0001273357223986471
-0.9074233799501,0.4202168938763564,0.0007560561115138034,0.0008195303379066878,-2.94963583701291e-05,0.9999996637499386,0.42021677487930204,0.9074236944398533,-0.00031761480782410706
-0.9254123949290943,0.37896136961382887,0.00042385375934414504,0.0004461271800844381,-2.9032233106351952e-05,0.9999999000638294,0.37896134404730186,0.9254124915396057,-0.00014219817881755417
-0.9415257825083645,0.3369402622548444,-0.0006786336631048609,-0.0007315384263135161,-3.0061138994619277e-05,0.9999997319738936,0.3369401515455568,0.9415260266014769,0.00027478808662595455
-0.9557309526064431,0.2942410266684609,-0.0007513022499833488,-0.000795609907370598,-3.088285456842588e-05,0.9999996830255121,0.29424091019920406,0.9557312474076275,0.0002636167759884067
-0.9680003658647444,0.2509485321739077,0.00035480344180766066,0.000358723762682589,-3.0120460285498758e-05,0.9999999352050079,0.2509485266005425,0.968000430419594,-6.086458512477577e-05
-0.9783087477359138,0.20715040452430922,0.0008390523245421638,0.0008515207364966498,-2.8973318286884542e-05,0.9999996370364252,0.2071503536463879,0.9783091071159269,-0.00014804801429502135
-0.9866367859081837,0.162935078363398,-0.00011371667585813319,-0.0001200908954801655,-2.9271905055194836e-05,0.9999999923606663,0.16293507378997876,0.9866367920272733,4.844775778656275e-05
-0.9929664266555502,0.118392344816718,-0.0009634436710095132,-0.0009739035068925816,-3.0494129480751475e-05,0.9999995252909211,0.11839225923542096,0.9929668935865423,0.00014558236659090174
